session_id,page,duration_sec,bounce,form_step_reached,element_clicked,timestamp_bucket,device
a0405ea0-b0d3-4b29-9184-29e935a1cfa0,form,383,false,1,form_field_name,morning,mobile
807e9370-77e9-499a-a6e1-0ded317a8209,confirm,43,false,,confirm_share_btn,morning,mobile
803e4324-8054-4356-8d56-9bfa33e61db8,confirm,41,false,,confirm_share_btn,morning,mobile
cbdb4948-3fa2-4cd0-b169-3a234e7d2814,about,14,true,,nav_form,morning,desktop
b8fe89f5-13b2-4146-9754-6a2790df55b0,confirm,69,false,,,afternoon,mobile
c8ad0e13-523c-4428-93a9-b77fd7126ff8,form,394,false,1,form_field_name,evening,mobile
a5072955-8830-4857-bcfe-9e7d90345a99,home,6,true,,,afternoon,mobile
d5501a57-eb46-472c-817e-7c45a30405de,about,8,true,,logo,evening,desktop
a8445458-b17e-4b7a-9cd1-c2f35188aa7e,home,6,true,,,afternoon,tablet
9304b98d-ac50-4ad3-b79f-f07200bfb4e7,form,291,false,2,form_next_btn,afternoon,desktop
40c4d370-3200-4ff4-9d2d-b13ba6f63fb4,form,144,false,2,form_field_name,evening,tablet
009801db-2517-4741-a196-d727449d44b7,about,222,false,,nav_home,afternoon,desktop
5494905b-e9d5-4773-b56b-a165f9606f19,home,8,true,,,evening,desktop
d776c3cb-4ab9-4783-a95d-208cd04187e7,home,5,true,,,morning,mobile
b8bab8e9-f752-45e2-a8e4-fb2f36870673,home,10,true,,nav_about,afternoon,mobile
48b561d3-325c-4845-931e-ee1e5e0cb923,form,303,false,2,form_next_btn,afternoon,desktop
2f632f8f-b9c0-4608-89d2-fa24c04130e4,home,10,true,,,afternoon,desktop
17f83ac7-da45-4fba-8f89-4d8625ae352f,home,10,true,,,morning,mobile
6ec0732c-2b47-4821-a34a-dd2b7165f737,confirm,73,false,,,evening,desktop
81771e89-e7d2-4706-8b9e-9c9547ee2d03,form,19,true,3,form_field_name,evening,tablet
41291cd5-1020-4215-a8fb-fb5b856cf8ba,home,9,true,,scroll_banner,afternoon,desktop
48b561d3-325c-4845-931e-ee1e5e0cb923,confirm,68,false,,logo,afternoon,desktop
5185556c-596a-4cba-bab8-7ab1b24b942e,home,11,true,,,morning,tablet
69895e20-4e28-4a02-9541-72b4fa50c073,form,27,false,1,form_back_btn,evening,mobile
87f42280-02d6-4a6b-ad84-f8dc99fbeaf8,home,10,true,,scroll_banner,afternoon,desktop
82ff0085-f0d9-457b-b935-d53873b31e64,form,423,false,2,form_back_btn,evening,tablet
a8ba9e14-da44-4f6b-9e15-49b11a4fdc85,confirm,24,false,,,afternoon,mobile
b38658bb-f865-427f-b0f2-d98b98d33f48,form,135,false,,form_field_name,afternoon,desktop
341772ba-7f8b-4c55-8d2c-a4c3a7d7a155,home,13,true,,logo,afternoon,desktop
f7179ea3-34bf-4ed8-b638-547bfafdcaa9,home,12,true,,,afternoon,mobile
d03e5ce1-bffb-470b-a8e5-238f966b6acb,form,342,false,1,form_field_name,evening,mobile
b11b73eb-d456-4a27-a03a-f5330f68a1a7,home,51,false,,scroll_banner,afternoon,mobile
515d607b-d5ef-4e9d-8b0c-a0f8433cb42d,form,158,false,1,form_next_btn,evening,mobile
ac36e630-b672-41df-95e9-dbff4b0a6882,confirm,25,false,,,morning,desktop
2d450615-1a69-4374-8954-4186c2ab6b02,home,14,true,,,afternoon,desktop
98e00912-b856-43b3-852b-3209e7800cf0,form,157,false,1,form_field_email,afternoon,desktop
f0161b85-1bff-4614-a8c4-51072923a03f,confirm,56,false,,logo,afternoon,desktop
7a04e503-1b83-49ea-bc5b-8f6d7effc1e0,form,24,true,1,form_back_btn,afternoon,desktop
8fa5c37b-846c-4ff6-9821-fc1f9ad2b62b,about,8,true,,footer_link,evening,desktop
477ca720-d686-42e2-a51b-7321bf620d5c,about,9,true,,team_card,afternoon,desktop
b7f51611-c398-45df-a289-2248572c9d5b,home,10,true,,nav_about,evening,mobile
e99fae9c-c3a8-469e-8a7a-a6b5caff90d0,home,14,true,,logo,evening,mobile
d8f95b1e-5d23-4f73-afea-2479f721d3ec,form,171,false,3,form_field_email,evening,mobile
2b94c8ca-4310-4659-ab82-450dde3e792c,home,13,true,,hero_cta,afternoon,tablet
9e25d3ab-28f8-4f29-9bb3-231489863317,home,124,false,,scroll_banner,afternoon,desktop
5f62cf62-9f6d-4e34-8faf-8782bccaddc0,about,169,false,,,evening,desktop
6cdfe2e0-a5a1-4159-974f-ea132a9bf302,form,17,true,1,form_field_email,evening,mobile
bc28a816-7e2c-446f-b62f-fa194271a028,confirm,25,false,,confirm_share_btn,afternoon,tablet
72bcf85d-f096-40fa-bae2-011f9ae5a032,about,16,true,,nav_form,morning,desktop
704dda5d-6572-4ba3-8d92-86feddbbacfa,confirm,7,true,,,evening,mobile
c15b01fd-6acd-4ef3-af5a-6902997a09f2,home,23,false,,footer_link,afternoon,desktop
c8ad0e13-523c-4428-93a9-b77fd7126ff8,confirm,62,false,,logo,evening,mobile
73060f22-6238-4779-aa61-e4b3e6894669,form,126,false,4,form_field_name,afternoon,mobile
e77dad2d-fcfe-4ce9-8532-9c77d7aa5402,form,22,true,1,form_cancel,afternoon,desktop
6f7e0b72-bc54-4f6a-b7d0-33cdcf6aae58,confirm,25,false,,logo,evening,mobile
05d8cbd4-a368-43be-8745-24b3d1cdc80b,home,8,true,,,afternoon,desktop
e9811b6c-34d1-4c80-ac22-9d6181f3b498,home,119,false,,footer_link,afternoon,desktop
95e761e9-f326-4ee8-89cc-bffff992bee2,home,9,true,,,afternoon,mobile
e8eca068-8c36-406f-ad8c-532ab0e84f05,about,18,true,,,evening,desktop
5fb69319-b2bc-462e-ba29-8c3c5d72e53d,form,449,false,2,form_field_email,afternoon,mobile
bffd1918-c6e8-42c5-83f3-1200d8867415,confirm,62,false,,confirm_share_btn,morning,tablet
e96ca072-4888-4bd3-be7e-1d4d6ce137f9,confirm,6,true,,confirm_home_btn,evening,desktop
58cada33-fcf6-4928-a2de-d02f9078e098,confirm,62,false,,logo,afternoon,desktop
e44357a2-78b9-41b0-9316-9e279be51a14,home,7,true,,nav_form,afternoon,desktop
1a7545f6-2394-407b-bf95-345f54629f48,about,15,true,,nav_home,afternoon,mobile
f454f20d-1cba-41e5-9578-66bab1b09b8a,form,95,false,4,form_submit,evening,desktop
ce2c63ce-54d4-4823-86b5-704e7dcd25df,home,12,true,,nav_about,evening,desktop
09b6ed4e-1bc3-4c3a-a54a-0e966360d8bd,home,12,true,,,evening,tablet
0081a4e5-1e13-46d1-9006-9140cb1ae35d,form,353,false,1,,morning,desktop
e27941dc-995e-4eef-99fc-b6bb67312e93,home,9,true,,,afternoon,desktop
82003bcc-8770-430d-b526-837faf88608e,about,15,true,,footer_link,afternoon,desktop
13eec7a9-73fd-48de-b451-00aa8fced531,home,9,true,,scroll_banner,morning,mobile
9439730c-955d-4b64-a782-15194d4d0dd4,home,178,false,,nav_form,morning,mobile
f95965c1-bf87-40a8-8856-94d64866b2fb,about,88,false,,footer_link,evening,desktop
c433715f-e911-48b8-b08a-002209c4ad49,home,7,true,,,afternoon,desktop
0c6d8fb8-c750-403c-a0f7-85416632bdca,form,17,true,2,form_back_btn,afternoon,tablet
90fb0790-9ef3-4734-a9cf-0ace3e48649c,form,24,true,4,form_next_btn,afternoon,desktop
f0161b85-1bff-4614-a8c4-51072923a03f,form,212,false,4,form_next_btn,afternoon,mobile
3bc0cc84-2056-4a82-b724-606a6c639561,form,463,false,1,form_field_email,afternoon,desktop
d9a59d69-0bfc-4775-a344-c07185db4e2d,confirm,18,false,,logo,evening,desktop
231fc9f3-b2d7-446e-97a3-5fd263f31be3,home,5,true,,logo,morning,tablet
410de89a-b104-4c09-802e-e38c9229a170,about,214,false,,nav_home,morning,desktop
34850dbe-f8ed-4171-a948-95829e0f5676,home,15,true,,,afternoon,mobile
b66255d5-b16b-4a58-9f37-b10d0c4e2dca,home,9,true,,,morning,desktop
89092bcc-cf68-44ac-bbe4-acf2ac982220,form,398,false,2,form_next_btn,morning,tablet
69dc2c83-f87e-4f1e-a8f5-855a1b80ab51,home,12,true,,footer_link,afternoon,desktop
c70bf5d8-e387-407b-90a7-abed77c818d9,home,14,true,,hero_cta,evening,desktop
262b90b7-35a5-4f7e-96fc-9bea82a595e0,form,16,true,1,form_next_btn,morning,tablet
dd2b4806-e367-48b5-b780-17950fa5143c,about,92,false,,team_card,morning,desktop
c3752807-f74c-417f-b65b-1f8683b461fb,confirm,10,true,,confirm_home_btn,afternoon,desktop
931be7d3-b7f1-4f2b-bdc1-666e394f761a,form,20,true,1,form_cancel,afternoon,desktop
1a112387-9419-421f-b78c-778e3a77c09c,form,136,false,2,form_field_email,morning,desktop
9439730c-955d-4b64-a782-15194d4d0dd4,confirm,56,false,,confirm_home_btn,morning,mobile
45376969-f86d-4d5c-8079-184318af7ea2,confirm,81,false,,confirm_home_btn,morning,desktop
fc4499e3-edbe-457f-b994-2213d64637bb,form,462,false,2,form_submit,afternoon,mobile
a61b16d8-3919-4aed-8c41-f1a8a4229519,confirm,63,false,,,afternoon,mobile
7e5eb5b0-d699-4d91-be91-7601f790361b,home,33,false,,scroll_banner,evening,desktop
7b4cdcde-5e51-45b2-8f44-9affc3e29c16,about,13,true,,nav_form,morning,mobile
c84d0461-f8f3-4b0d-8864-55409ac6adc6,about,84,false,,,afternoon,desktop
3c28c72a-f2e4-44f5-b8b1-d9a6c97397cc,home,9,true,,nav_form,evening,desktop
902b0388-f8f3-4e24-b947-5186380fc287,home,8,true,,,afternoon,desktop
c6c6e1b2-bf54-4379-83a5-9ab62c073c38,home,7,true,,,afternoon,mobile
050f407c-ed74-4849-b143-bd3542f17be5,about,13,true,,footer_link,morning,desktop
23b215f9-83d8-432b-82f0-3986b1fca8e7,home,14,true,,scroll_banner,afternoon,desktop
6a737250-1ed8-405c-a55c-c9b7b7283038,form,241,false,2,form_field_email,afternoon,desktop
96218aad-3695-4010-89f1-eb2828899a8a,about,160,false,,,afternoon,desktop
410de89a-b104-4c09-802e-e38c9229a170,form,219,false,2,form_back_btn,morning,mobile
57d35eec-f8a5-49fa-b632-7ed09a7359c2,home,179,false,,scroll_banner,afternoon,mobile
b0f7933c-00cb-425b-a3de-a46130831db3,home,5,true,,nav_form,afternoon,mobile
36b630c9-d0b6-4438-aa74-f4622ce97e70,about,9,true,,nav_form,afternoon,mobile
3bc0cc84-2056-4a82-b724-606a6c639561,confirm,55,false,,logo,afternoon,mobile
a0bb00ff-6f06-48ad-8d4e-6f96241ab9b2,form,195,false,1,form_next_btn,afternoon,mobile
095b572c-f2d6-44ce-bbe5-569552c4dfad,confirm,34,false,,confirm_share_btn,evening,mobile
5d38ec35-ac1c-4456-9d3a-fe9c2fe596cc,confirm,24,false,,,afternoon,desktop
46bd438e-f084-45ae-823a-d734a6c4879c,confirm,46,false,,confirm_home_btn,afternoon,desktop
c981be36-0e94-4f5c-9b24-59be2283baf1,about,117,false,,team_card,afternoon,desktop
628900d6-1c83-41c5-be1f-baf4f1920bb0,about,17,true,,footer_link,afternoon,tablet
48b561d3-325c-4845-931e-ee1e5e0cb923,home,91,false,,footer_link,afternoon,mobile
c009533a-2521-44e8-bc3e-ec65ebe61277,confirm,7,true,,confirm_share_btn,morning,mobile
eb1407c5-f535-4e48-8880-870c03563cf2,home,11,true,,,morning,mobile
98e00912-b856-43b3-852b-3209e7800cf0,confirm,59,false,,confirm_home_btn,afternoon,desktop
